,Aut Control 01,Aut Control 02,Aut Control 03,Aut Control 04,Aut Control 05,Aut Control 06,Aut Control 07,Aut Control 08,Aut Control 09,Aut Control 10,Aut Control 11,Aut Control 12,Aut Control 13,Aut Control 14,Aut Control 15,Aut Control 16,Aut Control 17,Aut Control 18,Aut Control 19,Aut Control 20,Aut Control 21,Aut Control 45,Aut Control 46,Aut Control 47,Aut Control 48,Aut Control 49,Aut Control 50,Aut Control 51,Aut Control 52,Aut Control 53,Aut Control 54,Aut Control 55,Aut Control 56,Aut Control 57,Aut Control 58,Aut Control 59,Aut Control 60,Aut Control 61,Aut Control 62,Aut Control 63,Autism 22,Autism 23,Autism 24,Autism 25,Autism 26,Autism 27,Autism 28,Autism 29,Autism 30,Autism 31,Autism 32,Autism 33,Autism 34,Autism 35,Autism 36,Autism 37,Autism 38,Autism 39,Autism 40,Autism 41,Autism 42,Autism 43,Autism 44,Autism 64,Autism 65,Autism 66,Autism 67,Autism 68,Autism 69,Autism 70,Autism 71,Autism 72,Autism 73,Autism 74,Autism 75,Autism 76,Autism 77,Autism 78,Autism 79,Autism 80,Autism 81,Autism 82,Autism 83
[methyl-Co(III) corrinoid Fe-S protein],0.056968905663091,0.0025600366425234,0.0753997419556112,0.0008624911544332,0.0063700293595546,0.0013996863339194,0.0078290970804632,0.0022689498344482,0.0115335240774506,0.0024114000910532,0.0010737720235288,0.0068699368810948,0.0352196725514344,0.0061651094136258,0.000474459090546,1.0496212933006348e-05,0.0039326938219832,0.0181007148004814,0.0098304287094528,2.45680733273e-07,2.700273001263146e-07,0.0530490858302316,0.0725009939390354,0.0124590827126256,0.0088491754914364,0.0278952743731784,0.0154888774601824,0.0236708806300512,0.0003151002174946,0.0327039915682638,2.857271714616934e-06,0.018687831440351,0.0373237855004708,0.0824714769865234,0.0044657455360118,9.028163525368237e-05,4.02291018329816e-05,0.0293022762075646,0.0466214821321092,0.0420206672169438,2.540174162840272e-07,0.0115806751856758,0.0514606270982966,4.7061985407667434e-07,0.000349532933571,0.0550514343186086,0.002449795462902,0.0033072571265558,0.0036419805833602,0.0067334079186082,2.1029700325533555e-07,0.0435643940664884,6.284972684414424e-07,0.003991951194651,7.415595196924115e-05,4.686811551931012e-07,0.0030407602796084,0.05500112391448,0.020234519594959,0.0427926891290226,0.0066661367366512,0.0479426040990032,3.274008448911292e-07,0.0149490521632634,3.5487145782184017e-06,0.0312800012283076,0.017031619142374,0.0335957682184194,0.0201491967766846,0.037257325561941,0.0266356969081024,7.348065566673208e-07,0.0459936820603782,0.0345753261203266,0.0549453570388204,0.0176436529803112,0.0388176226992968,9.287669018303262e-07,1.4233316822501466e-06,0.0707389126427182,0.0101411420893246,2.2349435861296468e-06,0.0160581178058774
[oxidized flavoprotein],0.03556544473354049,0.0018025280857817453,0.0410164690597946,0.0010283474893156,0.011395471252815188,0.010028703643937523,0.005610849887767483,0.0063045358165242,0.0094208075125594,0.0115180160424202,0.009215296090883987,0.0034350731349024,0.01893640134439233,0.0032936164543872913,0.0005204974903256999,0.0108238731094762,0.005240294057027343,0.016850895593502623,0.005832030654465498,0.0006736527789757,0.006419115868942403,0.0270316811305946,0.03625109835400261,0.006332417752813812,0.0073294262741441,0.0441016503571359,0.0083665001724745,0.0131510788347198,0.03324944165506076,0.01679747501932291,0.0024686417594847075,0.009345446629166719,0.018662353481761804,0.042594018725042086,0.0031393875024095,4.641151982163306e-05,0.0002554346639341358,0.0422558676525615,0.023878125096824993,0.022743631431798132,0.00019855757574166845,0.01181226059691299,0.02583030956210733,5.956401097889438e-07,0.000175100224310878,0.0280766896506822,0.00137281259168886,0.0016538434222369725,0.0018212276897401644,0.003680298918289536,0.0266887318758353,0.022190035674687057,7.822628134900206e-07,0.0022005496488411718,0.002624766217614882,0.009190544810194306,0.0020084791106111,0.05002446836874998,0.0138513665964841,0.08311079258154162,0.6131220514128672,0.02397174769127912,0.00013243362056712964,0.008064694573479527,0.16066283218259733,0.0160842009999947,0.0636332298592157,0.020699632570379687,0.01233659124591138,0.0186292175086981,0.013781435017439326,0.0010275742827711744,0.023081934202358954,0.0195721833931683,0.027784324511462996,0.010231982410880146,0.019339917843195418,0.004023126163693026,0.0009858984800644507,0.03550466949706401,0.007887785137119638,0.0005977095292436312,0.0083302758907159
[phospholipid] cis-olefinic fatty acid,-0.0284844528315455,-0.0012800183212617,-0.0376998709778056,-0.0004312455772166,-0.0031850146797773,-0.0006998431669597,-0.0039145485402316,-0.0011344749172241,-0.0057667620387253,-0.0012057000455266,-0.0005368860117644,-0.0034349684405474,-0.0176098362757172,-0.0030825547068129,-0.000237229545273,-5.248106466503174e-06,-0.0019663469109916,-0.0090503574002407,-0.0049152143547264,-1.228403666365e-07,-1.350136500631573e-07,-0.0265245429151158,-0.0362504969695177,-0.0062295413563128,-0.0044245877457182,-0.0139476371865892,-0.0077444387300912,-0.0118354403150256,-0.0001575501087473,-0.0163519957841319,-1.428635857308467e-06,-0.0093439157201755,-0.0186618927502354,-0.0412357384932617,-0.0022328727680059,-4.514081762684118e-05,-2.01145509164908e-05,-0.0146511381037823,-0.0233107410660546,-0.0210103336084719,-1.270087081420136e-07,-0.0057903375928379,-0.0257303135491483,-2.3530992703833717e-07,-0.0001747664667855,-0.0275257171593043,-0.001224897731451,-0.0016536285632779,-0.0018209902916801,-0.0033667039593041,-1.0514850162766777e-07,-0.0217821970332442,-3.142486342207212e-07,-0.0019959755973255,-3.707797598462057e-05,-2.343405775965506e-07,-0.0015203801398042,-0.02750056195724,-0.0101172597974795,-0.0213963445645113,-0.0033330683683256,-0.0239713020495016,-1.637004224455646e-07,-0.0074745260816317,-1.7743572891092008e-06,-0.0156400006141538,-0.008515809571187,-0.0167978841092097,-0.0100745983883423,-0.0186286627809705,-0.0133178484540512,-3.674032783336604e-07,-0.0229968410301891,-0.0172876630601633,-0.0274726785194102,-0.0088218264901556,-0.0194088113496484,-4.643834509151631e-07,-7.116658411250733e-07,-0.0353694563213591,-0.0050705710446623,-1.1174717930648234e-06,-0.0080290589029387
[phospholipid] fatty acid containing cyclopropane,0.0284844528315455,0.0012800183212617,0.0376998709778056,0.0004312455772166,0.0031850146797773,0.0006998431669597,0.0039145485402316,0.0011344749172241,0.0057667620387253,0.0012057000455266,0.0005368860117644,0.0034349684405474,0.0176098362757172,0.0030825547068129,0.000237229545273,5.248106466503174e-06,0.0019663469109916,0.0090503574002407,0.0049152143547264,1.228403666365e-07,1.350136500631573e-07,0.0265245429151158,0.0362504969695177,0.0062295413563128,0.0044245877457182,0.0139476371865892,0.0077444387300912,0.0118354403150256,0.0001575501087473,0.0163519957841319,1.428635857308467e-06,0.0093439157201755,0.0186618927502354,0.0412357384932617,0.0022328727680059,4.514081762684118e-05,2.01145509164908e-05,0.0146511381037823,0.0233107410660546,0.0210103336084719,1.270087081420136e-07,0.0057903375928379,0.0257303135491483,2.3530992703833717e-07,0.0001747664667855,0.0275257171593043,0.001224897731451,0.0016536285632779,0.0018209902916801,0.0033667039593041,1.0514850162766777e-07,0.0217821970332442,3.142486342207212e-07,0.0019959755973255,3.707797598462057e-05,2.343405775965506e-07,0.0015203801398042,0.02750056195724,0.0101172597974795,0.0213963445645113,0.0033330683683256,0.0239713020495016,1.637004224455646e-07,0.0074745260816317,1.7743572891092008e-06,0.0156400006141538,0.008515809571187,0.0167978841092097,0.0100745983883423,0.0186286627809705,0.0133178484540512,3.674032783336604e-07,0.0229968410301891,0.0172876630601633,0.0274726785194102,0.0088218264901556,0.0194088113496484,4.643834509151631e-07,7.116658411250733e-07,0.0353694563213591,0.0050705710446623,1.1174717930648234e-06,0.0080290589029387
[prolipoprotein]-L-cysteine,-0.0355779902230674,-0.0035244168153947,-0.0413919946974821,-0.004051610099155,-0.011398789226501,-0.0104196483608221,-0.0060191936506535,-0.0063068091400299,-0.0094869507747217,-0.0121595890630849,-0.0095584842714333,-0.0034361801493008,-0.0189407880242946,-0.0032961718911042,-0.0005538902227356,-0.0110018471539403,-0.0051468755497201,-0.0183772143407192,-0.0058336769971517,-0.000674862440655,-0.0064201540753741,-0.0271065845188278,-0.0362587861037445,-0.0065192483863831,-0.0076063021994408,-0.0443511895472207,-0.0084212098950392,-0.0132266393647392,-0.0333051001379006,-0.0168062686264997,-0.002715187870281,-0.0416309471949242,-0.0186621355410689,-0.0431438801806946,-0.0033022544086091,-0.0002537084487537,-0.00029736801283,-0.0422975728675035,-0.0241393257301135,-0.0227881043637455,-0.0005078817587862,-0.0118155418035029,-0.0284817454024377,-4.142050952664699e-06,-0.0001775373309998,-0.0275274067920386,-0.0015158687034173,-0.0016553303155511,-0.0018231539257291,-0.003684600503858,-0.0268680058243582,-0.0221986495082879,-0.0013576493754235,-0.0042589958253106,-0.0026259938444337,-0.009194516009425,-0.0020989586549644,-0.0500276145749409,-0.0138520970455838,-0.0871562139868914,-0.6134121994340311,-0.0239759253611976,-0.0001345005970758,-0.0092968903736192,-0.1606617917284978,-0.0163923652348474,-0.0637751429453188,-0.0208891289315563,-0.0124807991319498,-0.0186346293667756,-0.0137268097957339,-0.0010661501389433,-0.0230817247164155,-0.0201843495627965,-0.0282079775810038,-0.0102609803720999,-0.0194164799570683,-0.0041555974779205,-0.0010387762580531,-0.0355213598160027,-0.008025353025515,-0.0007353334780835,-0.0083612774419601
[protein] N-terminal L-leucyl-L-arginine,0.0304014545969493,0.0011399070580192,0.0387227950828798,0.0004311421696327,0.0078598466806636,0.0038089801660385,0.004203604878342,0.0047259603787997,0.006101565581788,0.0106221494907635,0.006954010430886,0.0034349684405474,0.0178923039332787,0.0031156858308821,0.0002370984373064,0.0108238731094762,0.0020732710951943,0.0090816924077158,0.0049354096144426,0.0004943559078231,0.0,0.0265248774225857,0.0362508884376004,0.0062835504980267,0.0056915947068607,0.0430682307701078,0.0077447385839503,0.0118359558565024,0.0326686438681086,0.0164284314172331,7.318800418402018e-06,0.0093450947804937,0.0186621355410689,0.0419216365945358,0.0022327704455793,4.614872000920415e-05,6.453338106668594e-07,0.0418733934487314,0.0233112775276938,0.0217744963813639,0.0,0.006777712147417,0.0258296380344624,0.0,0.0001745584630448,0.027525553801386,0.0012247633471407,0.0016534958525056,0.0018208397922194,0.0036796903087394,0.0215354193814678,0.0217914901753395,0.0,0.0020087672971379,0.0024791108074346,0.0,0.0015202799440027,0.0424959118681732,0.0101172597974795,0.0213961940480057,0.6129709103886364,0.023971013140846,0.0001320110340137,0.0074751336760034,0.1606617917284978,0.0156912400172114,0.0628987429640149,0.0183025826311994,0.0102990080157663,0.0186292175086981,0.0134935771807188,1.379762132550195e-06,0.023065672303814,0.0173541438212504,0.0274736933783522,0.0088224713854204,0.0193397105118966,0.003493102698133,3.376772574884158e-06,0.0353473385529946,0.0050718165573881,7.079191648890093e-06,0.0080294704788688
[protein] N-terminal L-leucyl-L-lysine,0.0304014545969493,0.0011399070580192,0.0387227950828798,0.0004311421696327,0.0078598466806636,0.0038089801660385,0.004203604878342,0.0047259603787997,0.006101565581788,0.0106221494907635,0.006954010430886,0.0034349684405474,0.0178923039332787,0.0031156858308821,0.0002370984373064,0.0108238731094762,0.0020732710951943,0.0090816924077158,0.0049354096144426,0.0004943559078231,0.0,0.0265248774225857,0.0362508884376004,0.0062835504980267,0.0056915947068607,0.0430682307701078,0.0077447385839503,0.0118359558565024,0.0326686438681086,0.0164284314172331,7.318800418402018e-06,0.0093450947804937,0.0186621355410689,0.0419216365945358,0.0022327704455793,4.614872000920415e-05,6.453338106668594e-07,0.0418733934487314,0.0233112775276938,0.0217744963813639,0.0,0.006777712147417,0.0258296380344624,0.0,0.0001745584630448,0.027525553801386,0.0012247633471407,0.0016534958525056,0.0018208397922194,0.0036796903087394,0.0215354193814678,0.0217914901753395,0.0,0.0020087672971379,0.0024791108074346,0.0,0.0015202799440027,0.0424959118681732,0.0101172597974795,0.0213961940480057,0.6129709103886364,0.023971013140846,0.0001320110340137,0.0074751336760034,0.1606617917284978,0.0156912400172114,0.0628987429640149,0.0183025826311994,0.0102990080157663,0.0186292175086981,0.0134935771807188,1.379762132550195e-06,0.023065672303814,0.0173541438212504,0.0274736933783522,0.0088224713854204,0.0193397105118966,0.003493102698133,3.376772574884158e-06,0.0353473385529946,0.0050718165573881,7.079191648890093e-06,0.0080294704788688
[protein] with an N-terminal 5-oxo-L-proline,0.0336580903678101,0.0033841872282124,0.0397756983824381,0.0007499903732049,0.0067229817388982,0.0068637921122162,0.0055517463308493,0.0027146464183818,0.0090866789625514,0.0024249457262922,0.003140608022318,0.003435910922061,0.0185729731520606,0.0032621168702224,0.0002381185979804,0.0001831148497108,0.0050394459436728,0.0183450861679319,0.0058128092622848,0.0001801448725902,0.0064197963602029,0.0270721901632657,0.0362583946356618,0.0062781766884435,0.0059871471880532,0.0149274336022347,0.00842091004118,0.0131505632932429,0.0007383890325041,0.0167298329933985,0.0025192901281589,0.041629768134606,0.0186618927502354,0.0424144557304257,0.0031397690691114,9.711824748943007e-05,0.0002772886096714,0.01505281286336,0.0241387892684743,0.0219928018827911,0.0001991998256281,0.0108271218166689,0.0257335422763297,3.176067288500984e-06,0.0001768124937844,0.0275269402388585,0.0015155414012274,0.0016548811199576,0.0018225984440891,0.0033702601751946,0.0052201391979392,0.0221871055268757,4.936110705701562e-06,0.0021903905533762,0.0001834252219698,0.0091934776683589,0.002098751379209,0.0350311464024323,0.0138519054693599,0.0867830606211481,0.0032852222798597,0.0239747708765992,1.8906651564061584e-06,0.0090999363900299,1.7743572891092008e-06,0.0160332278000681,0.0092502964663878,0.0192039454224321,0.012124423256187,0.018634074639048,0.0135510810690663,0.0010465419240607,0.0230128934427906,0.0195186892755011,0.0278069112820863,0.0102603354768351,0.0193446733409489,0.0005762180567801,0.0010258790300187,0.0354801126001283,0.0078929107263438,0.0006870915985566,0.00836086586603
[protein] with an N-terminal L-glutamate,-0.0336580903678101,-0.0033841872282124,-0.0397756983824381,-0.0007499903732049,-0.0067229817388982,-0.0068637921122162,-0.0055517463308493,-0.0027146464183818,-0.0090866789625514,-0.0024249457262922,-0.003140608022318,-0.003435910922061,-0.0185729731520606,-0.0032621168702224,-0.0002381185979804,-0.0001831148497108,-0.0050394459436728,-0.0183450861679319,-0.0058128092622848,-0.0001801448725902,-0.0064197963602029,-0.0270721901632657,-0.0362583946356618,-0.0062781766884435,-0.0059871471880532,-0.0149274336022347,-0.00842091004118,-0.0131505632932429,-0.0007383890325041,-0.0167298329933985,-0.0025192901281589,-0.041629768134606,-0.0186618927502354,-0.0424144557304257,-0.0031397690691114,-9.711824748943007e-05,-0.0002772886096714,-0.01505281286336,-0.0241387892684743,-0.0219928018827911,-0.0001991998256281,-0.0108271218166689,-0.0257335422763297,-3.176067288500984e-06,-0.0001768124937844,-0.0275269402388585,-0.0015155414012274,-0.0016548811199576,-0.0018225984440891,-0.0033702601751946,-0.0052201391979392,-0.0221871055268757,-4.936110705701562e-06,-0.0021903905533762,-0.0001834252219698,-0.0091934776683589,-0.002098751379209,-0.0350311464024323,-0.0138519054693599,-0.0867830606211481,-0.0032852222798597,-0.0239747708765992,-1.8906651564061584e-06,-0.0090999363900299,-1.7743572891092008e-06,-0.0160332278000681,-0.0092502964663878,-0.0192039454224321,-0.012124423256187,-0.018634074639048,-0.0135510810690663,-0.0010465419240607,-0.0230128934427906,-0.0195186892755011,-0.0278069112820863,-0.0102603354768351,-0.0193446733409489,-0.0005762180567801,-0.0010258790300187,-0.0354801126001283,-0.0078929107263438,-0.0006870915985566,-0.00836086586603
[protein] with an N-terminal L-glutamine,-0.0336580903678101,-0.0033841872282124,-0.0397756983824381,-0.0007499903732049,-0.0067229817388982,-0.0068637921122162,-0.0055517463308493,-0.0027146464183818,-0.0090866789625514,-0.0024249457262922,-0.003140608022318,-0.003435910922061,-0.0185729731520606,-0.0032621168702224,-0.0002381185979804,-0.0001831148497108,-0.0050394459436728,-0.0183450861679319,-0.0058128092622848,-0.0001801448725902,-0.0064197963602029,-0.0270721901632657,-0.0362583946356618,-0.0062781766884435,-0.0059871471880532,-0.0149274336022347,-0.00842091004118,-0.0131505632932429,-0.0007383890325041,-0.0167298329933985,-0.0025192901281589,-0.041629768134606,-0.0186618927502354,-0.0424144557304257,-0.0031397690691114,-9.711824748943007e-05,-0.0002772886096714,-0.01505281286336,-0.0241387892684743,-0.0219928018827911,-0.0001991998256281,-0.0108271218166689,-0.0257335422763297,-3.176067288500984e-06,-0.0001768124937844,-0.0275269402388585,-0.0015155414012274,-0.0016548811199576,-0.0018225984440891,-0.0033702601751946,-0.0052201391979392,-0.0221871055268757,-4.936110705701562e-06,-0.0021903905533762,-0.0001834252219698,-0.0091934776683589,-0.002098751379209,-0.0350311464024323,-0.0138519054693599,-0.0867830606211481,-0.0032852222798597,-0.0239747708765992,-1.8906651564061584e-06,-0.0090999363900299,-1.7743572891092008e-06,-0.0160332278000681,-0.0092502964663878,-0.0192039454224321,-0.012124423256187,-0.018634074639048,-0.0135510810690663,-0.0010465419240607,-0.0230128934427906,-0.0195186892755011,-0.0278069112820863,-0.0102603354768351,-0.0193446733409489,-0.0005762180567801,-0.0010258790300187,-0.0354801126001283,-0.0078929107263438,-0.0006870915985566,-0.00836086586603
[protein]-L-arginine,0.0,0.0,-0.0001093794886423,-0.0001460393759349,0.0,-0.0001024616086355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002370984373064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0772831127992047e-07,-2.312785127539336e-07,0.0,0.0,0.0,0.0,-2.860546207513724e-07,-2.1386712252415549e-07,-7.829769113926518e-07,-3.465729215102788e-07,-2.1655242212925285e-07,-1.0043862413319163e-07,-0.0003978948308794,-2.585842745775173e-07,-2.1159859096095e-07,0.0,-2.27408260964536e-07,-2.145703219687783e-07,0.0,0.0,0.0,0.0,0.0,-0.000275346276265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.987572837223429e-07,-1.023583149281072e-06,0.0,0.0,-2.04200824137838e-07,-2.680395029221552e-07,0.0,-3.880902551277754e-05,-2.0869235023329715e-07,-2.0783125155770625e-07,0.0,-2.5829229360263305e-07,-3.486916440647375e-07,-1.0366564940880361e-07,-2.599393338075729e-07,-3.934418799706634e-07,-3.001947459181404e-07,-2.51241207536476e-07,-5.98033381761093e-07,0.0
[protein]-L-citrulline,0.0,0.0,0.0001093794886423,0.0001460393759349,0.0,0.0001024616086355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002370984373064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0772831127992047e-07,2.312785127539336e-07,0.0,0.0,0.0,0.0,2.860546207513724e-07,2.1386712252415549e-07,7.829769113926518e-07,3.465729215102788e-07,2.1655242212925285e-07,1.0043862413319163e-07,0.0003978948308794,2.585842745775173e-07,2.1159859096095e-07,0.0,2.27408260964536e-07,2.145703219687783e-07,0.0,0.0,0.0,0.0,0.0,0.000275346276265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.987572837223429e-07,1.023583149281072e-06,0.0,0.0,2.04200824137838e-07,2.680395029221552e-07,0.0,3.880902551277754e-05,2.0869235023329715e-07,2.0783125155770625e-07,0.0,2.5829229360263305e-07,3.486916440647375e-07,1.0366564940880361e-07,2.599393338075729e-07,3.934418799706634e-07,3.001947459181404e-07,2.51241207536476e-07,5.98033381761093e-07,0.0
